route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
SKA3,2023_2024_456368,2023_2024_456368,,30702/3 SKA3,,,,
SKA2,2023_2024_1116381,2023_2024_1116381,,23863 SKA2,,,,
SKA1,2023_2024_441609,2023_2024_441609,,33222/3 SKA1,,,,
SKA3,2023_2024_945467,2023_2024_945467,,30736/7 SKA3,,,,
SKA2,2023_2024_1116572,2023_2024_1116572,,39505 SKA2,,,,
SKA2,2023_2024_945875,2023_2024_945875,,39525 SKA2,,,,
SKA3,2023_2024_946277,2023_2024_946277,,30762/3 SKA3,,,,
SKA3,2023_2024_943462,2023_2024_943462,,30772/3 SKA3,,,,
SKA3,2023_2024_941438,2023_2024_941438,,33450 SKA3,,,,
SKA1,2023_2024_931147,2023_2024_931147,,33318/9 SKA1,,,,
SKA2,2023_2024_1116415,2023_2024_1116415,,39582 SKA2,,,,
SKA1,2023_2024_930629,2023_2024_930629,,33216/7 SKA1,,,,
KML,2023_2024_946440,2023_2024_946440,,33582/3 KML,,,,
SKA3,2023_2024_444731,2023_2024_444731,,30762/3 SKA3,,,,
SKA3,2023_2024_945481,2023_2024_945481,,30736/7 SKA3,,,,
SKA1,2023_2024_445006,2023_2024_445006,,33346/7 SKA1,,,,
SKA1,2023_2024_930742,2023_2024_930742,,33332/3 SKA1,,,,
SKA2,2023_2024_945178,2023_2024_945178,,39501 SKA2,,,,
SKA3,2023_2024_945596,2023_2024_945596,,30766/7 SKA3,,,,
SKA1,2023_2024_930157,2023_2024_930157,,33264 SKA1,,,,
SKA2,2023_2024_931028,2023_2024_931028,,39588 SKA2,,,,
SKA1,2023_2024_931195,2023_2024_931195,,33242/3 SKA1,,,,
SKA2,2023_2024_1116292,2023_2024_1116292,,32566 SKA2,,,,
SKA3,2023_2024_943952,2023_2024_943952,,30716/7 SKA3,,,,
SKA1,2023_2024_930268,2023_2024_930268,,33312/3 SKA1,,,,
SKA3,2023_2024_945300,2023_2024_945300,,33480/1 SKA3,,,,
SKA3,2023_2024_946403,2023_2024_946403,,30780/1 SKA3,,,,
SKA3,2023_2024_443933,2023_2024_443933,,33490/1 SKA3,,,,
SKA2,2023_2024_978198,2023_2024_978198,,32834 SKA2,,,,
SKA3,2023_2024_931240,2023_2024_931240,,33431 SKA3,,,,
SKA3,2023_2024_945865,2023_2024_945865,,30778/9 SKA3,,,,
SKA3,2023_2024_945707,2023_2024_945707,,30702/3 SKA3,,,,
SKA3,2023_2024_944516,2023_2024_944516,,30782/3 SKA3,,,,
SKA1,2023_2024_930990,2023_2024_930990,,33334/5 SKA1,,,,
BELIANSKY EXPRESS,2023_2024_98308,2023_2024_98308,,8362 BELIANSKY EXPRESS,,,,
SKA2,2023_2024_943787,2023_2024_943787,,39562 SKA2,,,,
SKA3,2023_2024_946261,2023_2024_946261,,30754/5 SKA3,,,,
SKA3,2023_2024_946279,2023_2024_946279,,30762/3 SKA3,,,,
SKA2,2023_2024_931032,2023_2024_931032,,39588 SKA2,,,,
SKA3,2023_2024_945024,2023_2024_945024,,30714/5 SKA3,,,,
SKA3,2023_2024_945008,2023_2024_945008,,33466 SKA3,,,,
SKA3,2023_2024_945442,2023_2024_945442,,30730/1 SKA3,,,,
SKA2,2023_2024_1116698,2023_2024_1116698,,39570 SKA2,,,,
SKA3,2023_2024_946208,2023_2024_946208,,30754/5 SKA3,,,,
SKA3,2023_2024_943982,2023_2024_943982,,30774/5 SKA3,,,,
SKA3,2023_2024_931126,2023_2024_931126,,33431 SKA3,,,,
SKA2,2023_2024_990757,2023_2024_990757,,32834 SKA2,,,,
SKA3,2023_2024_931331,2023_2024_931331,,33450 SKA3,,,,
SKA3,2023_2024_946222,2023_2024_946222,,30754/5 SKA3,,,,
SKA1,2023_2024_444827,2023_2024_444827,,33220/1 SKA1,,,,
SKA1,2023_2024_931196,2023_2024_931196,,33350/1 SKA1,,,,
SKA3,2023_2024_946199,2023_2024_946199,,30754/5 SKA3,,,,
SKA2,2023_2024_946855,2023_2024_946855,,33816 SKA2,,,,
SKA2,2023_2024_441905,2023_2024_441905,,39535 SKA2,,,,
SKA2,2023_2024_443781,2023_2024_443781,,33867 SKA2,,,,
SKA1,2023_2024_930358,2023_2024_930358,,33266 SKA1,,,,
SKA2,2023_2024_943174,2023_2024_943174,,39515 SKA2,,,,
SKA2,2023_2024_448408,2023_2024_448408,,39562 SKA2,,,,
SKA3,2023_2024_448339,2023_2024_448339,,33423 SKA3,,,,
SKA1,2023_2024_930676,2023_2024_930676,,33248/9 SKA1,,,,
SKA1,2023_2024_930957,2023_2024_930957,,33318/9 SKA1,,,,
SKA2,2023_2024_444120,2023_2024_444120,,39578 SKA2,,,,
SKA3,2023_2024_946243,2023_2024_946243,,30754/5 SKA3,,,,
SKA2,2023_2024_460244,2023_2024_460244,,32834 SKA2,,,,
SKA3,2023_2024_946405,2023_2024_946405,,30780/1 SKA3,,,,
SKA3,2023_2024_944825,2023_2024_944825,,30718/9 SKA3,,,,
SKA3,2023_2024_945017,2023_2024_945017,,33466 SKA3,,,,
SKA3,2023_2024_944809,2023_2024_944809,,30776/7 SKA3,,,,
SKA1,2023_2024_441373,2023_2024_441373,,33356/7 SKA1,,,,
SKA3,2023_2024_444017,2023_2024_444017,,33478 SKA3,,,,
SKA1,2023_2024_930177,2023_2024_930177,,33371 SKA1,,,,
SKA2,2023_2024_1113727,2023_2024_1113727,,39509 SKA2,,,,
SKA1,2023_2024_931397,2023_2024_931397,,33338/9 SKA1,,,,
SKA3,2023_2024_946146,2023_2024_946146,,30780/1 SKA3,,,,
SKA2,2023_2024_448130,2023_2024_448130,,39570 SKA2,,,,
SKA3,2023_2024_443976,2023_2024_443976,,33424/5 SKA3,,,,
SKA3,2023_2024_943875,2023_2024_943875,,33478 SKA3,,,,
SKA1,2023_2024_972002,2023_2024_972002,,33301 SKA1,,,,
SKA3,2023_2024_931122,2023_2024_931122,,33431 SKA3,,,,
SKA2,2023_2024_978230,2023_2024_978230,,32834 SKA2,,,,
SKA2,2023_2024_448469,2023_2024_448469,,39521 SKA2,,,,
DUNAJEC,2023_2024_944813,2023_2024_944813,,33127 DUNAJEC,,,,
SKA1,2023_2024_444831,2023_2024_444831,,33336/7 SKA1,,,,
WŁÓCZYKIJ,2023_2024_946427,2023_2024_946427,,33166/7 WŁÓCZYKIJ,,,,
DUNAJEC,2023_2024_444088,2023_2024_444088,,33136 DUNAJEC,,,,
SKA2,2023_2024_931018,2023_2024_931018,,39533 SKA2,,,,
SKA3,2023_2024_945748,2023_2024_945748,,30708/9 SKA3,,,,
SKA1,2023_2024_941504,2023_2024_941504,,33246/7 SKA1,,,,
SKA1,2023_2024_930702,2023_2024_930702,,33216/7 SKA1,,,,
SKA1,2023_2024_930981,2023_2024_930981,,33326/7 SKA1,,,,
SKA2,2023_2024_945355,2023_2024_945355,,39501 SKA2,,,,
SKA2,2023_2024_441458,2023_2024_441458,,39588 SKA2,,,,
SKA3,2023_2024_445136,2023_2024_445136,,30778/9 SKA3,,,,
SKA3,2023_2024_945544,2023_2024_945544,,30702/3 SKA3,,,,
SKA1,2023_2024_930966,2023_2024_930966,,33326/7 SKA1,,,,
SKA3,2023_2024_944672,2023_2024_944672,,30716/7 SKA3,,,,
SKA3,2023_2024_456380,2023_2024_456380,,30730/1 SKA3,,,,
SKA2,2023_2024_941515,2023_2024_941515,,32828 SKA2,,,,
SKA3,2023_2024_943806,2023_2024_943806,,33478 SKA3,,,,
SKA3,2023_2024_946086,2023_2024_946086,,30704/5 SKA3,,,,
SKA3,2023_2024_945540,2023_2024_945540,,30702/3 SKA3,,,,
SKA3,2023_2024_944647,2023_2024_944647,,33407 SKA3,,,,
SKA3,2023_2024_943964,2023_2024_943964,,30716/7 SKA3,,,,
SKA2,2023_2024_1116824,2023_2024_1116824,,33857 SKA2,,,,
SKA1,2023_2024_444860,2023_2024_444860,,33316/7 SKA1,,,,
SKA2,2023_2024_448288,2023_2024_448288,,33810 SKA2,,,,
JASKÓŁKA,2023_2024_946160,2023_2024_946160,,33131 JASKÓŁKA,,,,
SKA2,2023_2024_448445,2023_2024_448445,,32556 SKA2,,,,
SKA2,2023_2024_442160,2023_2024_442160,,32832 SKA2,,,,
SKA2,2023_2024_444131,2023_2024_444131,,39586 SKA2,,,,
SKA3,2023_2024_931235,2023_2024_931235,,33431 SKA3,,,,
SKA1,2023_2024_930755,2023_2024_930755,,33248/9 SKA1,,,,
SKA2,2023_2024_444627,2023_2024_444627,,39568 SKA2,,,,
SKA1,2023_2024_931368,2023_2024_931368,,33222/3 SKA1,,,,
SKA1,2023_2024_444901,2023_2024_444901,,33310/1 SKA1,,,,
SKA2,2023_2024_441685,2023_2024_441685,,39558 SKA2,,,,
DUNAJEC,2023_2024_944644,2023_2024_944644,,33136 DUNAJEC,,,,
SKA2,2023_2024_1116828,2023_2024_1116828,,33857 SKA2,,,,
SKA2,2023_2024_443734,2023_2024_443734,,33816 SKA2,,,,
SKA2,2023_2024_943753,2023_2024_943753,,32800 SKA2,,,,
SKA3,2023_2024_943807,2023_2024_943807,,33478 SKA3,,,,
SKA2,2023_2024_1116541,2023_2024_1116541,,39537 SKA2,,,,
SKA2,2023_2024_946881,2023_2024_946881,,33867 SKA2,,,,
SKA2,2023_2024_943725,2023_2024_943725,,39529 SKA2,,,,
SKA1,2023_2024_444837,2023_2024_444837,,33360/1 SKA1,,,,
SKA3,2023_2024_945325,2023_2024_945325,,30736/7 SKA3,,,,
SKA2,2023_2024_1116901,2023_2024_1116901,,32832 SKA2,,,,
SKA2,2023_2024_945198,2023_2024_945198,,32556 SKA2,,,,
SKA2,2023_2024_1116275,2023_2024_1116275,,32566 SKA2,,,,
SKA3,2023_2024_943942,2023_2024_943942,,33468 SKA3,,,,
SKA2,2023_2024_443876,2023_2024_443876,,39584 SKA2,,,,
SKA2,2023_2024_944704,2023_2024_944704,,39523 SKA2,,,,
SKA2,2023_2024_978196,2023_2024_978196,,32834 SKA2,,,,
SKA2,2023_2024_944543,2023_2024_944543,,39586 SKA2,,,,
SKA2,2023_2024_943213,2023_2024_943213,,39584 SKA2,,,,
SKA2,2023_2024_945374,2023_2024_945374,,32556 SKA2,,,,
SKA3,2023_2024_946329,2023_2024_946329,,30768/9 SKA3,,,,
MOŚCICKI,2023_2024_444630,2023_2024_444630,,33125 MOŚCICKI,,,,
SKA3,2023_2024_946005,2023_2024_946005,,30754/5 SKA3,,,,
SKA3,2023_2024_945997,2023_2024_945997,,30754/5 SKA3,,,,
SKA1,2023_2024_441352,2023_2024_441352,,33308/9 SKA1,,,,
SKA2,2023_2024_1116466,2023_2024_1116466,,39574 SKA2,,,,
SKA1,2023_2024_930642,2023_2024_930642,,33224/5 SKA1,,,,
SKA1,2023_2024_931376,2023_2024_931376,,33330/1 SKA1,,,,
SKA1,2023_2024_441371,2023_2024_441371,,33348/9 SKA1,,,,
SKA2,2023_2024_1116676,2023_2024_1116676,,23871 SKA2,,,,
SKA2,2023_2024_944032,2023_2024_944032,,39578 SKA2,,,,
SKA1,2023_2024_444914,2023_2024_444914,,33342/3 SKA1,,,,
SKA3,2023_2024_448382,2023_2024_448382,,33424/5 SKA3,,,,
SKA2,2023_2024_943737,2023_2024_943737,,32800 SKA2,,,,
SKA1,2023_2024_931382,2023_2024_931382,,33330/1 SKA1,,,,
SKA1,2023_2024_930641,2023_2024_930641,,33224/5 SKA1,,,,
SKA2,2023_2024_943162,2023_2024_943162,,39515 SKA2,,,,
SKA2,2023_2024_441437,2023_2024_441437,,39533 SKA2,,,,
SKA3,2023_2024_945859,2023_2024_945859,,33472/3 SKA3,,,,
SKA1,2023_2024_441355,2023_2024_441355,,33316/7 SKA1,,,,
SKA3,2023_2024_444973,2023_2024_444973,,33450 SKA3,,,,
SKA3,2023_2024_946022,2023_2024_946022,,30754/5 SKA3,,,,
SKA1,2023_2024_441359,2023_2024_441359,,33324/5 SKA1,,,,
SKA3,2023_2024_946258,2023_2024_946258,,30754/5 SKA3,,,,
SKA1,2023_2024_444877,2023_2024_444877,,33356/7 SKA1,,,,
SKA2,2023_2024_1113665,2023_2024_1113665,,39564 SKA2,,,,
SKA2,2023_2024_945645,2023_2024_945645,,39525 SKA2,,,,
SKA3,2023_2024_946194,2023_2024_946194,,30754/5 SKA3,,,,
SKA3,2023_2024_945712,2023_2024_945712,,30702/3 SKA3,,,,
SKA2,2023_2024_945194,2023_2024_945194,,32556 SKA2,,,,
SKA1,2023_2024_930615,2023_2024_930615,,33303 SKA1,,,,
SKA3,2023_2024_945687,2023_2024_945687,,30750/1 SKA3,,,,
SKA3,2023_2024_943445,2023_2024_943445,,30772/3 SKA3,,,,
SKA1,2023_2024_444870,2023_2024_444870,,33332/3 SKA1,,,,
SKA3,2023_2024_944836,2023_2024_944836,,30776/7 SKA3,,,,
SKA1,2023_2024_931149,2023_2024_931149,,33218/9 SKA1,,,,
SKA3,2023_2024_944676,2023_2024_944676,,30716/7 SKA3,,,,
SKA2,2023_2024_988513,2023_2024_988513,,32834 SKA2,,,,
SKA2,2023_2024_944699,2023_2024_944699,,39523 SKA2,,,,
SKA2,2023_2024_1116382,2023_2024_1116382,,23863 SKA2,,,,
SKA3,2023_2024_1116724,2023_2024_1116724,,30732/3 SKA3,,,,
SKA1,2023_2024_930975,2023_2024_930975,,33326/7 SKA1,,,,
SKA3,2023_2024_943876,2023_2024_943876,,33423 SKA3,,,,
SKA1,2023_2024_930304,2023_2024_930304,,33328/9 SKA1,,,,
SKA3,2023_2024_946311,2023_2024_946311,,30768/9 SKA3,,,,
SKA2,2023_2024_441767,2023_2024_441767,,39572 SKA2,,,,
SKA2,2023_2024_943148,2023_2024_943148,,23847 SKA2,,,,
SKA2,2023_2024_441837,2023_2024_441837,,39505 SKA2,,,,
SKA3,2023_2024_444762,2023_2024_444762,,30780/1 SKA3,,,,
SKA3,2023_2024_943444,2023_2024_943444,,30714/5 SKA3,,,,
SKA2,2023_2024_978221,2023_2024_978221,,32834 SKA2,,,,
SKA2,2023_2024_1118494,2023_2024_1118494,,32566 SKA2,,,,
SKA3,2023_2024_943472,2023_2024_943472,,33482/3 SKA3,,,,
SKA2,2023_2024_444121,2023_2024_444121,,39578 SKA2,,,,
SKA3,2023_2024_445057,2023_2024_445057,,30704/5 SKA3,,,,
SKA2,2023_2024_460112,2023_2024_460112,,23855 SKA2,,,,
SKA2,2023_2024_946793,2023_2024_946793,,33810 SKA2,,,,
SKA3,2023_2024_945635,2023_2024_945635,,30778/9 SKA3,,,,
SKA1,2023_2024_931166,2023_2024_931166,,33226/7 SKA1,,,,
SKA1,2023_2024_930095,2023_2024_930095,,33328/9 SKA1,,,,
SKA2,2023_2024_447938,2023_2024_447938,,39558 SKA2,,,,
SKA3,2023_2024_943429,2023_2024_943429,,33464 SKA3,,,,
SKA3,2023_2024_931037,2023_2024_931037,,33431 SKA3,,,,
SKA2,2023_2024_1116812,2023_2024_1116812,,33806 SKA2,,,,
SKA2,2023_2024_946839,2023_2024_946839,,33861 SKA2,,,,
SKA3,2023_2024_945982,2023_2024_945982,,30754/5 SKA3,,,,
SKA2,2023_2024_1114934,2023_2024_1114934,,39503 SKA2,,,,
SKA1,2023_2024_941459,2023_2024_941459,,33306/7 SKA1,,,,
SKA3,2023_2024_444724,2023_2024_444724,,30704/5 SKA3,,,,
SKA1,2023_2024_930264,2023_2024_930264,,33304/5 SKA1,,,,
SKA2,2023_2024_1116519,2023_2024_1116519,,39535 SKA2,,,,
SKA1,2023_2024_444836,2023_2024_444836,,33252/3 SKA1,,,,
SKA3,2023_2024_945791,2023_2024_945791,,30766/7 SKA3,,,,
SKA1,2023_2024_441318,2023_2024_441318,,33244/5 SKA1,,,,
SKA3,2023_2024_931127,2023_2024_931127,,33431 SKA3,,,,
SKA3,2023_2024_943681,2023_2024_943681,,33462 SKA3,,,,
SKA3,2023_2024_944674,2023_2024_944674,,30716/7 SKA3,,,,
SKA1,2023_2024_444843,2023_2024_444843,,33368/9 SKA1,,,,
BELIANSKY EXPRESS,2023_2024_609149,2023_2024_609149,,8361 BELIANSKY EXPRESS,,,,
SKA3,2023_2024_944782,2023_2024_944782,,33464 SKA3,,,,
SKA3,2023_2024_943932,2023_2024_943932,,33468 SKA3,,,,
SKA3,2023_2024_943940,2023_2024_943940,,33468 SKA3,,,,
SKA3,2023_2024_946404,2023_2024_946404,,30780/1 SKA3,,,,
SKA2,2023_2024_444002,2023_2024_444002,,23849 SKA2,,,,
SKA3,2023_2024_945703,2023_2024_945703,,30750/1 SKA3,,,,
SKA1,2023_2024_444830,2023_2024_444830,,33228/9 SKA1,,,,
SKA3,2023_2024_945571,2023_2024_945571,,30766/7 SKA3,,,,
SKA2,2023_2024_1116811,2023_2024_1116811,,33806 SKA2,,,,
SKA2,2023_2024_930945,2023_2024_930945,,23843 SKA2,,,,
SKA3,2023_2024_945699,2023_2024_945699,,30750/1 SKA3,,,,
SKA1,2023_2024_444861,2023_2024_444861,,33216/7 SKA1,,,,
SKA3,2023_2024_944470,2023_2024_944470,,30782/3 SKA3,,,,
SKA1,2023_2024_444864,2023_2024_444864,,33324/5 SKA1,,,,
SKA1,2023_2024_444825,2023_2024_444825,,33212/3 SKA1,,,,
SKA2,2023_2024_444628,2023_2024_444628,,39568 SKA2,,,,
SKA1,2023_2024_930321,2023_2024_930321,,33360/1 SKA1,,,,
SKA3,2023_2024_945781,2023_2024_945781,,30766/7 SKA3,,,,
SKA3,2023_2024_441480,2023_2024_441480,,33431 SKA3,,,,
SKA2,2023_2024_941510,2023_2024_941510,,32828 SKA2,,,,
SKA1,2023_2024_941500,2023_2024_941500,,33338/9 SKA1,,,,
SKA2,2023_2024_946874,2023_2024_946874,,33867 SKA2,,,,
SKA2,2023_2024_441790,2023_2024_441790,,39537 SKA2,,,,
SKA2,2023_2024_943202,2023_2024_943202,,39529 SKA2,,,,
SKA1,2023_2024_444821,2023_2024_444821,,33204/5 SKA1,,,,
SKA1,2023_2024_444910,2023_2024_444910,,33226/7 SKA1,,,,
SKA3,2023_2024_946132,2023_2024_946132,,33474/5 SKA3,,,,
SKA3,2023_2024_945558,2023_2024_945558,,30708/9 SKA3,,,,
SKA2,2023_2024_943744,2023_2024_943744,,32800 SKA2,,,,
SKA1,2023_2024_931365,2023_2024_931365,,33222/3 SKA1,,,,
SKA3,2023_2024_945296,2023_2024_945296,,33480/1 SKA3,,,,
SKA1,2023_2024_441307,2023_2024_441307,,33212/3 SKA1,,,,
SKA3,2023_2024_931339,2023_2024_931339,,33450 SKA3,,,,
SKA2,2023_2024_945399,2023_2024_945399,,23855 SKA2,,,,
SKA1,2023_2024_441299,2023_2024_441299,,33301 SKA1,,,,
SKA1,2023_2024_930986,2023_2024_930986,,33334/5 SKA1,,,,
SKA3,2023_2024_445245,2023_2024_445245,,33454 SKA3,,,,
SKA2,2023_2024_459943,2023_2024_459943,,39576 SKA2,,,,
SKA1,2023_2024_930959,2023_2024_930959,,33218/9 SKA1,,,,
SKA3,2023_2024_445315,2023_2024_445315,,30782/3 SKA3,,,,
SKA3,2023_2024_944783,2023_2024_944783,,30718/9 SKA3,,,,
HUBAL,2023_2024_991003,2023_2024_991003,,33133 HUBAL,,,,
SKA1,2023_2024_930086,2023_2024_930086,,33328/9 SKA1,,,,
SKA3,2023_2024_944828,2023_2024_944828,,30718/9 SKA3,,,,
SKA1,2023_2024_441321,2023_2024_441321,,33252/3 SKA1,,,,
SKA2,2023_2024_943772,2023_2024_943772,,39562 SKA2,,,,
SKA3,2023_2024_931313,2023_2024_931313,,33450 SKA3,,,,
SKA1,2023_2024_930056,2023_2024_930056,,33320/1 SKA1,,,,
SKA2,2023_2024_1116378,2023_2024_1116378,,23863 SKA2,,,,
SKA2,2023_2024_1116291,2023_2024_1116291,,32566 SKA2,,,,
SKA2,2023_2024_443845,2023_2024_443845,,39570 SKA2,,,,
SKA3,2023_2024_946306,2023_2024_946306,,30768/9 SKA3,,,,
SKA2,2023_2024_443676,2023_2024_443676,,33810 SKA2,,,,
SKA2,2023_2024_1116604,2023_2024_1116604,,23859 SKA2,,,,
SKA1,2023_2024_931367,2023_2024_931367,,33222/3 SKA1,,,,
SKA1,2023_2024_930108,2023_2024_930108,,33336/7 SKA1,,,,
SKA3,2023_2024_946128,2023_2024_946128,,30768/9 SKA3,,,,
SKA3,2023_2024_945742,2023_2024_945742,,30758/9 SKA3,,,,
SKA2,2023_2024_945422,2023_2024_945422,,39576 SKA2,,,,
SKA3,2023_2024_946090,2023_2024_946090,,30762/3 SKA3,,,,
SKA1,2023_2024_941502,2023_2024_941502,,33346/7 SKA1,,,,
SKA1,2023_2024_930671,2023_2024_930671,,33340/1 SKA1,,,,
SKA3,2023_2024_946044,2023_2024_946044,,30754/5 SKA3,,,,
SKA3,2023_2024_945585,2023_2024_945585,,30766/7 SKA3,,,,
SKA2,2023_2024_1116510,2023_2024_1116510,,39535 SKA2,,,,
SKA2,2023_2024_978205,2023_2024_978205,,32834 SKA2,,,,
SKA3,2023_2024_946729,2023_2024_946729,,33462 SKA3,,,,
SKA1,2023_2024_930083,2023_2024_930083,,33220/1 SKA1,,,,
SKA3,2023_2024_946106,2023_2024_946106,,30710/1 SKA3,,,,
SKA2,2023_2024_441916,2023_2024_441916,,39535 SKA2,,,,
SKA3,2023_2024_450508,2023_2024_450508,,33486 SKA3,,,,
SKA2,2023_2024_990756,2023_2024_990756,,32834 SKA2,,,,
SKA2,2023_2024_943142,2023_2024_943142,,23847 SKA2,,,,
SKA2,2023_2024_1116476,2023_2024_1116476,,39574 SKA2,,,,
SKA1,2023_2024_930084,2023_2024_930084,,33220/1 SKA1,,,,
SKA2,2023_2024_444889,2023_2024_444889,,23843 SKA2,,,,
SKA3,2023_2024_444708,2023_2024_444708,,30738/9 SKA3,,,,
SKA3,2023_2024_944675,2023_2024_944675,,30716/7 SKA3,,,,
SKA3,2023_2024_944890,2023_2024_944890,,33427 SKA3,,,,
SKA2,2023_2024_943821,2023_2024_943821,,23849 SKA2,,,,
SKA2,2023_2024_447989,2023_2024_447989,,39527 SKA2,,,,
SKA2,2023_2024_1121409,2023_2024_1121409,,23843 SKA2,,,,
SKA2,2023_2024_1121459,2023_2024_1121459,,39511 SKA2,,,,
SKA2,2023_2024_1121418,2023_2024_1121418,,32566 SKA2,,,,
SKA2,2023_2024_1122902,2023_2024_1122902,,39525 SKA2,,,,
SKA2,2023_2024_1122904,2023_2024_1122904,,39580 SKA2,,,,
SKA3,2023_2024_1122932,2023_2024_1122932,,33421 SKA3,,,,
SKA3,2023_2024_1122959,2023_2024_1122959,,33484 SKA3,,,,
SKA3,2023_2024_1123368,2023_2024_1123368,,33427 SKA3,,,,
SKA2,2023_2024_1123597,2023_2024_1123597,,39564 SKA2,,,,
SKA2,2023_2024_1123596,2023_2024_1123596,,39509 SKA2,,,,
SKA3,2023_2024_1123913,2023_2024_1123913,,33484 SKA3,,,,
SKA3,2023_2024_1123909,2023_2024_1123909,,33460 SKA3,,,,
SKA3,2023_2024_1123911,2023_2024_1123911,,33421 SKA3,,,,
SKA3,2023_2024_1123916,2023_2024_1123916,,33427 SKA3,,,,
SKA2,2023_2024_1124343,2023_2024_1124343,,39580 SKA2,,,,
SKA2,2023_2024_1124341,2023_2024_1124341,,39525 SKA2,,,,
SKA2,2023_2024_1125077,2023_2024_1125077,,39511 SKA2,,,,
SKA2,2023_2024_1125084,2023_2024_1125084,,32566 SKA2,,,,
SKA3,2023_2024_1125088,2023_2024_1125088,,33431 SKA3,,,,
SKA2,2023_2024_1125097,2023_2024_1125097,,39509 SKA2,,,,
SKA2,2023_2024_1125099,2023_2024_1125099,,39564 SKA2,,,,
SKA2,2023_2024_1125248,2023_2024_1125248,,39525 SKA2,,,,
SKA2,2023_2024_1125249,2023_2024_1125249,,39580 SKA2,,,,
SKA3,2023_2024_1125235,2023_2024_1125235,,33452 SKA3,,,,
SKA3,2023_2024_1125236,2023_2024_1125236,,33404/5 SKA3,,,,
SKA3,2023_2024_1125237,2023_2024_1125237,,33466 SKA3,,,,
SKA3,2023_2024_1125241,2023_2024_1125241,,33421 SKA3,,,,
SKA3,2023_2024_1125242,2023_2024_1125242,,33484 SKA3,,,,
SKA3,2023_2024_1125239,2023_2024_1125239,,30714/5 SKA3,,,,
SKA3,2023_2024_1125240,2023_2024_1125240,,30772/3 SKA3,,,,
SKA3,2023_2024_1125243,2023_2024_1125243,,33427 SKA3,,,,
